"","ID","Biome","State","Latitude","Locality","Family","Temp_let","Temp_num","Sex","Sex1","Wing.length..mm.","sLL","dLL","dPL","Emtime","Preadult.death","Death_stat","AdRate","LarvRate","Puplen","Puprate","D.pread.rate","AL","time"
"2182","TPN 025","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"",NA,NA,NA,17,NA,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2183","TPN 026","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.899,21,NA,NA,24,NA,1,0.0416666666666667,0.0476190476190476,3,0.333333333333333,NA,4,24
"2184","TPN 027","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.92,22,NA,NA,25,NA,1,0.04,0.0454545454545455,3,0.333333333333333,NA,3,25
"2185","TPN 028","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.815,22,NA,NA,24,NA,1,0.0416666666666667,0.0454545454545455,2,0.5,NA,4,24
"2186","TPN 029","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2187","TPN 030","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"",NA,NA,NA,17,NA,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2188","TPN 031","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.601,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,3,23
"2189","TPN 032","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.689,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,3,23
"2190","TPN 033","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"M",1,2.746,22,NA,NA,25,NA,1,0.04,0.0454545454545455,3,0.333333333333333,NA,2,25
"2191","TPN 034","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"F",0,2.879,23,NA,NA,26,NA,1,0.0384615384615385,0.0434782608695652,3,0.333333333333333,NA,4,26
"2192","TPN 035","Cerrado","Tocantins",-10.796,"TPN",11,"A",20,"",NA,NA,NA,14,NA,NA,14,0,NA,NA,NA,NA,0.0714285714285714,NA,14
"2193","TPN 036","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.759,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,2,19
"2194","TPN 037","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"F",0,2.755,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,3,21
"2195","TPN 038","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.623,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,3,21
"2196","TPN 039","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.877,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,2,23
"2197","TPN 040","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"F",0,2.681,22,NA,NA,24,NA,1,0.0416666666666667,0.0454545454545455,2,0.5,NA,2,24
"2198","TPN 041","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.765,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,2,19
"2199","TPN 042","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.702,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,2,20
"2200","TPN 043","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"F",0,2.826,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,3,22
"2201","TPN 044","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,2.921,21,NA,NA,22,NA,1,0.0454545454545455,0.0476190476190476,1,1,NA,3,22
"2202","TPN 045","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"",NA,NA,NA,14,NA,NA,14,0,NA,NA,NA,NA,0.0714285714285714,NA,14
"2203","TPN 046","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"F",0,2.585,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,2,19
"2204","TPN 047","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,NA,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,3,20
"2205","TPN 048","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,3.088,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2206","TPN 049","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"M",1,3.007,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,3,23
"2207","TPN 050","Cerrado","Tocantins",-10.796,"TPN",11,"B",24,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2208","TPN 051","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"M",1,2.608,17,NA,NA,18,NA,1,0.0555555555555556,0.0588235294117647,1,1,NA,2,18
"2209","TPN 052","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,NA,18,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2210","TPN 053","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"M",1,2.951,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,2,21
"2211","TPN 054","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"2212","TPN 055","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,11,NA,NA,11,0,NA,NA,NA,NA,0.0909090909090909,NA,11
"2213","TPN 056","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,NA,16,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2214","TPN 057","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,NA,16,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2215","TPN 058","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,NA,17,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2216","TPN 059","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"M",1,2.737,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,3,20
"2217","TPN 060","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"M",1,2.907,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2218","TPN 061","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2219","TPN 062","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2220","TPN 063","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2221","TPN 064","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2222","TPN 065","Cerrado","Tocantins",-10.796,"TPN",11,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2223","TPN 066","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"M",1,2.972,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,3,20
"2224","TPN 067","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"F",0,2.888,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,3,23
"2225","TPN 068","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"M",1,2.921,22,NA,NA,25,NA,1,0.04,0.0454545454545455,3,0.333333333333333,NA,4,25
"2226","TPN 069","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"F",0,3.034,24,NA,NA,26,NA,1,0.0384615384615385,0.0416666666666667,2,0.5,NA,4,26
"2227","TPN 070","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,32,NA,NA,32,0,NA,NA,NA,NA,0.03125,NA,32
"2228","TPN 071","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,24,NA,NA,24,0,NA,NA,NA,NA,0.0416666666666667,NA,24
"2229","TPN 072","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2230","TPN 073","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2231","TPN 074","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2232","TPN 075","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2233","TPN 076","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"M",1,2.89,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,4,23
"2234","TPN 077","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"M",1,2.734,22,NA,NA,25,NA,1,0.04,0.0454545454545455,3,0.333333333333333,NA,3,25
"2235","TPN 079","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"M",1,2.952,25,NA,NA,28,NA,1,0.0357142857142857,0.04,3,0.333333333333333,NA,3,28
"2236","TPN 080","Cerrado","Tocantins",-10.796,"TPN",12,"A",20,"",NA,NA,NA,26,NA,NA,26,0,NA,NA,NA,NA,0.0384615384615385,NA,26
"2237","TPN 081","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.716,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2238","TPN 082","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.846,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2239","TPN 083","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2240","TPN 084","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2241","TPN 085","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2242","TPN 086","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"M",1,2.59,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,2,20
"2243","TPN 087","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"M",1,2.802,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2244","TPN 088","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.75,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,3,23
"2245","TPN 089","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.743,22,NA,NA,24,NA,1,0.0416666666666667,0.0454545454545455,2,0.5,NA,3,24
"2246","TPN 090","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"M",1,2.929,24,NA,NA,26,NA,1,0.0384615384615385,0.0416666666666667,2,0.5,NA,1,26
"2247","TPN 091","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.769,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,2,21
"2248","TPN 092","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"F",0,2.769,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,2,21
"2249","TPN 093","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"M",1,2.842,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,3,23
"2250","TPN 094","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2251","TPN 095","Cerrado","Tocantins",-10.796,"TPN",12,"B",24,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2252","TPN 096","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.676,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,2,20
"2253","TPN 097","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.594,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,2,20
"2254","TPN 098","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"",NA,NA,NA,NA,21,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2255","TPN 099","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.634,22,NA,NA,23,NA,1,0.0434782608695652,0.0454545454545455,1,1,NA,2,23
"2256","TPN 100","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"M",1,2.672,22,NA,NA,23,NA,1,0.0434782608695652,0.0454545454545455,1,1,NA,2,23
"2257","TPN 101","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"M",1,2.558,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,2,16
"2258","TPN 102","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.654,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,2,18
"2259","TPN 103","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"M",1,2.772,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,2,20
"2260","TPN 104","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2261","TPN 105","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"2262","TPN 106","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"M",1,2.597,16,NA,NA,17,NA,1,0.0588235294117647,0.0625,1,1,NA,2,17
"2263","TPN 107","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.588,16,NA,NA,17,NA,1,0.0588235294117647,0.0625,1,1,NA,2,17
"2264","TPN 108","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"F",0,2.785,19,NA,NA,20,NA,1,0.05,0.0526315789473684,1,1,NA,2,20
"2265","TPN 109","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"",NA,NA,NA,17,NA,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2266","TPN 110","Cerrado","Tocantins",-10.796,"TPN",12,"C",28,"",NA,NA,NA,17,NA,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2267","TPN 111","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"F",0,2.683,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,4,21
"2268","TPN 112","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"F",0,2.693,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,4,21
"2269","TPN 113","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,20,NA,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"2270","TPN 114","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,20,NA,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"2271","TPN 115","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"2272","TPN 116","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"M",1,3.091,22,NA,NA,24,NA,1,0.0416666666666667,0.0454545454545455,2,0.5,NA,4,24
"2273","TPN 117","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2274","TPN 118","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2275","TPN 119","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2276","TPN 120","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2277","TPN 121","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"F",0,2.737,22,NA,NA,25,NA,1,0.04,0.0454545454545455,3,0.333333333333333,NA,3,25
"2278","TPN 122","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"M",1,2.889,24,NA,NA,26,NA,1,0.0384615384615385,0.0416666666666667,2,0.5,NA,4,26
"2279","TPN 123","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2280","TPN 124","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2281","TPN 125","Cerrado","Tocantins",-10.796,"TPN",9,"A",20,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2282","TPN 126","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"F",0,2.61,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2283","TPN 127","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,NA,25,NA,25,0,NA,NA,NA,NA,0.04,NA,25
"2284","TPN 128","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,23,NA,NA,23,0,NA,NA,NA,NA,0.0434782608695652,NA,23
"2285","TPN 129","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2286","TPN 130","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,20,NA,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"2287","TPN 131","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"F",0,2.734,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,3,23
"2288","TPN 132","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,23,NA,NA,23,0,NA,NA,NA,NA,0.0434782608695652,NA,23
"2289","TPN 133","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,23,NA,NA,23,0,NA,NA,NA,NA,0.0434782608695652,NA,23
"2290","TPN 134","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2291","TPN 135","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2292","TPN 136","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"M",1,2.833,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,2,20
"2293","TPN 137","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"M",1,2.772,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,3,20
"2294","TPN 138","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"M",1,2.968,22,NA,NA,23,NA,1,0.0434782608695652,0.0454545454545455,1,1,NA,4,23
"2295","TPN 139","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2296","TPN 140","Cerrado","Tocantins",-10.796,"TPN",9,"B",24,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2297","TPN 141","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,NA,19,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2298","TPN 142","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,21,NA,NA,21,0,NA,NA,NA,NA,0.0476190476190476,NA,21
"2299","TPN 143","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2300","TPN 144","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2301","TPN 145","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2302","TPN 146","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"M",1,2.753,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,2,21
"2303","TPN 147","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"F",0,2.542,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,3,21
"2304","TPN 148","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"F",0,2.519,21,NA,NA,22,NA,1,0.0454545454545455,0.0476190476190476,1,1,NA,2,22
"2305","TPN 149","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,23,NA,NA,23,0,NA,NA,NA,NA,0.0434782608695652,NA,23
"2306","TPN 150","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,19,NA,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"2307","TPN 151","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,NA,16,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2308","TPN 152","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,16,NA,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2309","TPN 153","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,16,NA,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2310","TPN 154","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,16,NA,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2311","TPN 155","Cerrado","Tocantins",-10.796,"TPN",9,"C",28,"",NA,NA,NA,16,NA,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"2312","TPN 156","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"F",0,2.908,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,4,23
"2313","TPN 157","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"M",1,2.807,21,NA,NA,24,NA,1,0.0416666666666667,0.0476190476190476,3,0.333333333333333,NA,3,24
"2314","TPN 158","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"M",1,2.828,21,NA,NA,24,NA,1,0.0416666666666667,0.0476190476190476,3,0.333333333333333,NA,3,24
"2315","TPN 159","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"2316","TPN 160","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,17,NA,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"2317","TPN 161","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"M",1,3.195,24,NA,NA,27,NA,1,0.037037037037037,0.0416666666666667,3,0.333333333333333,NA,5,27
"2318","TPN 162","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"M",1,NA,24,NA,NA,27,NA,1,0.037037037037037,0.0416666666666667,3,0.333333333333333,NA,4,27
"2319","TPN 163","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2320","TPN 164","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2321","TPN 165","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2322","TPN 166","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"M",1,3.016,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,4,23
"2323","TPN 167","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"F",0,2.776,21,NA,NA,24,NA,1,0.0416666666666667,0.0476190476190476,3,0.333333333333333,NA,3,24
"2324","TPN 168","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"F",0,2.691,23,NA,NA,25,NA,1,0.04,0.0434782608695652,2,0.5,NA,4,25
"2325","TPN 169","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"F",0,2.955,25,NA,NA,27,NA,1,0.037037037037037,0.04,2,0.5,NA,4,27
"2326","TPN 170","Cerrado","Tocantins",-10.796,"TPN",14,"A",20,"",NA,NA,NA,27,NA,NA,27,0,NA,NA,NA,NA,0.037037037037037,NA,27
"2327","TPN 171","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"F",0,2.682,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,3,17
"2328","TPN 172","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"M",1,2.884,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,3,19
"2329","TPN 173","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"M",1,2.986,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,3,21
"2330","TPN 174","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"M",1,2.965,20,NA,NA,22,NA,1,0.0454545454545455,0.05,2,0.5,NA,2,22
"2331","TPN 175","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"2332","TPN 176","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"M",1,2.61,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,1,20
"2333","TPN 177","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"F",0,NA,20,NA,NA,21,NA,1,0.0476190476190476,0.05,1,1,NA,3,21
"2334","TPN 178","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"F",0,2.719,23,NA,NA,25,NA,1,0.04,0.0434782608695652,2,0.5,NA,2,25
"2335","TPN 179","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"2336","TPN 180","Cerrado","Tocantins",-10.796,"TPN",14,"B",24,"",NA,NA,NA,22,NA,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
